Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
0.29166666666666663,0.39999999999997726,1,73.0,0.41280353200883,0.0,1.0,0.22373289546913142,0.8999999999999999,0.011158905024531696,0.6361529548088065,0.0,0.9166666666666665,0.41710758377425033,0.9166666666666665,0.0,0.7080009175039332,0.004312036755960535,0.13157894736842105,0.13636363636363635,0.818705035971223,0.7600000000000001
0.4375,0.9333333333333087,0,83.5,0.12362030905077263,0.03636363636363636,0.0,0.08133789935834002,0.548511530398323,0.19094126375309792,0.31981460023174973,0.04285714285714286,1.0,0.07583774250440917,0.9375,0.0,0.21894464935819613,0.00407489346886251,0.125,0.10389610389610388,0.9294964028776981,0.7066666666666667
0.3125,0.13333333333332575,1,79.2,0.022075055187637967,0.05454545454545454,0.8310199155099579,0.6759581330601314,0.548511530398323,1.0,0.6349942062572421,0.05714285714285714,0.958333333333333,0.07495590828924162,0.958333333333333,0.0,0.4205974320997788,0.1980805516660605,0.039473684210526314,0.03246753246753246,0.860431654676259,0.7199999999999999
0.46354166666666663,0.5999999999999943,1,73.9,0.18984547461368653,0.01818181818181818,0.00543150271575136,0.6759581330601314,1.0,0.0,0.7752027809965238,0.014285714285714285,1.0,0.30864197530864196,1.0,0.0,0.4205974320997788,0.40842258402318093,0.21052631578947367,0.20129870129870128,0.7697841726618707,0.5933333333333333
0.8177083333333333,0.9333333333333087,1,54.3,0.706401766004415,0.9272727272727272,0.0,0.0,0.548511530398323,1.0,0.26419466975666284,0.6005105513955071,0.6572955920977503,0.4910220042348852,0.6525850747973048,0.411764705882353,0.02339870697649104,0.40842258402318093,0.43421052631578944,0.41558441558441556,0.5389223951044867,0.48618618618618614
0.7916666666666666,0.0,1,39.0,0.36158156310691325,0.5272727272727272,0.23898611949305978,0.01867470842673778,0.548511530398323,1.0,0.18771726535341832,0.6857142857142857,0.6572955920977503,0.4910220042348852,0.6525850747973048,0.6470588235294118,0.007737544809842005,0.1461693897366499,0.07894736842105263,0.0844155844155844,0.05611510791366908,0.1333333333333333
0.703125,0.799999999999983,0,83.0,0.17660044150110374,0.0,0.7211828605914304,0.3034889067558627,0.9750000000000001,0.00950573390978626,0.6778679026651216,0.0,0.9791666666666665,0.8262786596119928,0.9791666666666665,0.0,0.14480452676950364,0.04851141427804984,0.039473684210526314,0.025974025974025972,0.8215827338129497,0.7733333333333333
0.921875,0.06666666666666288,1,64.0,0.4856512141280353,0.12727272727272726,0.14121907060953534,0.09722124734056609,0.548511530398323,0.0037196350081772325,0.42989571263035925,0.12857142857142856,0.8958333333333333,0.30864197530864196,0.9166666666666665,0.0,0.04344537618077841,0.0014607770287223913,0.23026315789473684,0.22077922077922074,0.5389223951044867,0.3666666666666666
0.5364583333333333,0.9333333333333087,1,57.8,0.5982339955849889,0.9454545454545454,0.0,0.04263341883020533,0.3500000000000001,0.11985490581904415,0.257242178447277,0.6005105513955071,0.4791666666666665,0.5723104056437389,0.45833333333333326,0.8823529411764707,0.04631795342351801,0.5432298441736425,0.5131578947368421,0.49350649350649345,0.25467625899280577,0.23333333333333328
0.9427083333333333,0.5333333333333314,1,75.8,0.18543046357615892,0.01818181818181818,0.11164755582377794,0.6759581330601314,0.8250000000000002,0.022731102827749754,0.6234067207415991,0.014285714285714285,0.8958333333333333,0.22574955908289238,0.8541666666666665,0.0,0.4205974320997788,0.40842258402318093,0.32894736842105254,0.3116883116883117,0.8287769784172662,0.5599999999999999
0.234375,1.0,1,76.0,0.304635761589404,0.10909090909090909,0.2771792870954745,0.0,0.9250000000000003,0.0,0.36964078794901506,0.09999999999999999,1.0,0.4910220042348852,0.9375,0.0,0.4205974320997788,0.40842258402318093,0.3157894736842105,0.3116883116883117,0.5389223951044867,0.48618618618618614
0.5625,0.5333333333333314,1,75.6,0.2781456953642384,0.6727272727272727,0.3228726614363308,0.14638689040133226,0.9500000000000002,0.0,0.6685979142526072,0.6142857142857142,0.9375,0.5493827160493826,0.9375,0.0,0.5446362696295233,0.3639982928245309,0.10526315789473684,0.0974025974025974,0.6935251798561152,0.5066666666666667
0.5677083333333333,0.39999999999997726,1,68.0,0.38631346578366443,0.0,0.10380205190102597,0.0,0.625,0.0,0.7311703360370799,0.0,0.625,0.4910220042348852,0.33333333333333326,0.0,0.4205974320997788,0.40842258402318093,0.006578947368421052,0.006493506493506493,0.5309352517985613,0.41333333333333333
0.8489583333333333,0.6666666666666572,1,73.0,0.039735099337748346,0.0,0.31683765841882927,0.09072056755083112,0.6749999999999998,0.0,0.6234067207415991,0.0,0.9375,0.47971781305114625,0.9375,0.23529411764705882,0.04675310309234218,0.0016838294250272857,0.2236842105263158,0.21428571428571425,0.6431654676258992,0.5066666666666667
0.11979166666666666,0.799999999999983,1,78.3,0.17218543046357615,0.0,0.0,0.6759581330601314,1.0,0.00041329277868635915,0.4310544611819236,0.0,1.0,0.1701940035273368,1.0,0.0,0.4205974320997788,0.40842258402318093,0.37499999999999994,0.3376623376623376,0.8618705035971225,0.6466666666666666
0.9114583333333333,0.06666666666666288,1,73.2,0.022075055187637967,0.07272727272727272,0.07121303560651782,0.23557808720758588,0.875,0.09547063187654896,0.5550405561993047,0.07142857142857142,0.9791666666666665,0.4338624338624338,0.9791666666666665,0.0,0.12667443818487534,0.03133740455463065,0.42105263157894735,0.40909090909090906,0.5769784172661871,0.5599999999999999
0.9114583333333333,0.5333333333333314,1,74.7,0.024282560706401765,0.05454545454545454,0.08207604103802055,0.04860527968696791,1.0,0.0008265855573727183,0.6222479721900348,0.04285714285714286,1.0,0.46384479717813043,1.0,0.0,0.02418808051217546,0.004717309990022048,0.4078947368421052,0.40259740259740256,0.6446043165467626,0.64
0.515625,0.3333333333333144,1,69.0,0.5827814569536424,0.6727272727272727,0.04284852142426072,0.030900239416122046,0.5499999999999998,0.0,0.171494785631518,0.7999999999999999,0.6572955920977503,0.4347442680776013,0.7083333333333333,0.29411764705882354,0.01535543001232097,0.5872279461306527,0.5263157894736842,0.512987012987013,0.3165467625899281,0.28
0.296875,0.13333333333332575,1,53.2,0.8123620309050773,0.55098087752955,0.04767652383826193,0.009911159507237723,0.548511530398323,1.0,0.137891077636153,0.6005105513955071,0.08333333333333326,0.3844797178130511,0.6525850747973048,0.9659432186761703,0.006166162485840823,0.24009462417464608,0.763157894736842,0.7467532467532467,0.0647482014388489,0.013333333333333308
0.13541666666666666,0.5333333333333314,1,55.3,0.0750551876379691,0.41818181818181815,0.2607121303560652,0.014644575821683744,0.8250000000000002,0.07149965071274013,0.16454229432213208,0.5,0.7916666666666665,0.6604938271604938,0.8541666666666665,0.9659432186761703,0.010938204046429407,0.2629946274956128,0.5131578947368421,0.5064935064935066,0.09496402877697846,0.21333333333333337
0.08333333333333333,0.3333333333333144,1,69.0,0.4194260485651214,0.0,0.3765841882920942,0.3349339395630817,0.9250000000000003,0.0,0.49594438006952496,0.0,0.9375,0.35978835978835977,0.9375,0.411764705882353,0.22103151976521695,0.009070786774815107,0.23026315789473684,0.22077922077922074,0.6359712230215827,0.54
0.14583333333333331,0.799999999999983,1,67.4,0.4083885209713024,0.21818181818181817,0.0,0.00633126408712132,0.6749999999999998,0.006199391680295387,0.19235225955967555,0.19999999999999998,0.6875,0.5176366843033509,0.7291666666666665,0.11764705882352941,0.005259959393398906,0.47322437722826216,0.7171052631578947,0.7207792207792207,0.4129496402877699,0.3999999999999999
0.296875,0.3333333333333144,1,56.0,0.7549668874172185,0.55098087752955,0.059143029571514794,0.016515536210949096,0.548511530398323,0.14754552199103022,0.14831981460023175,0.6005105513955071,0.10416666666666652,0.33774250440917103,0.6525850747973048,0.9659432186761703,0.008991883659616165,0.24571788236841102,0.75,0.7207792207792207,0.10359712230215834,0.0733333333333333
0.9114583333333333,1.0,1,75.3,0.0,0.05454545454545454,0.2771792870954745,0.0,0.9750000000000001,0.0066126844589817465,0.697566628041715,0.04285714285714286,0.9791666666666665,0.4910220042348852,0.9791666666666665,0.0,0.21516139044918248,0.36103510658974275,0.42105263157894735,0.40909090909090906,0.6762589928057555,0.6599999999999999
0.36979166666666663,0.9333333333333087,1,66.0,0.4768211920529801,0.0,0.46047073023536517,0.0037918537159103587,0.9750000000000001,0.0,0.5202780996523754,0.014285714285714285,0.958333333333333,0.4303350970017636,0.9791666666666665,0.11764705882352941,0.002369152216554459,0.02444638251125742,0.3552631578947368,0.3376623376623376,0.5510791366906476,0.3733333333333334
0.40104166666666663,0.7333333333333201,1,68.3,0.4061810154525386,0.55098087752955,0.004224502112251057,0.19400018434739977,0.5499999999999998,1.0,0.26419466975666284,0.6005105513955071,0.625,0.2063492063492063,0.625,0.11764705882352941,0.20421907530115552,0.787087600858353,0.09868421052631579,0.0909090909090909,0.5884892086330936,0.5066666666666667
0.796875,0.5333333333333314,0,81.4,0.1390728476821192,0.0,0.10199155099577552,0.6759581330601314,0.9500000000000002,0.007439270016354465,0.34994206257242183,0.0,0.958333333333333,0.31216931216931215,0.958333333333333,0.0,0.4205974320997788,0.40842258402318093,0.13157894736842105,0.12987012987012986,0.9021582733812951,0.6333333333333333
0.5572916666666666,0.3333333333333144,1,72.1,0.3686534216335541,0.0,0.23717561858780933,0.4394277838436018,0.9500000000000002,0.002893049450804514,0.3128621089223639,0.0,0.958333333333333,0.3615520282186948,0.958333333333333,0.0,0.2875448670162199,0.039333440658951536,0.49999999999999994,0.48701298701298695,0.6489208633093525,0.5533333333333333
0.8958333333333333,0.6666666666666572,1,57.4,0.7108167770419426,0.2545454545454545,0.07242003621001812,0.03842077449831231,0.6000000000000001,0.0495951334423631,0.23638470451911936,0.3,0.6666666666666665,0.44091710758377417,0.6666666666666665,0.9659432186761703,0.027335827002034744,0.020909536897429876,0.4736842105263157,0.461038961038961,0.2820143884892087,0.41999999999999993
0.11979166666666666,0.3333333333333144,1,76.2,0.20088300220750552,0.0,0.009052504526252265,0.16455056546002966,1.0,0.0037196350081772325,0.34994206257242183,0.0,0.875,0.19841269841269837,0.8958333333333333,0.0,0.1467557051094622,0.40842258402318093,0.41447368421052627,0.3766233766233766,0.8359712230215829,0.6266666666666666
0.26041666666666663,0.9333333333333087,1,73.6,0.33774834437086093,0.10909090909090909,0.35666867833433924,0.996419553336879,0.75,0.0,0.6593279258400927,0.09999999999999999,0.6572955920977503,0.3536155202821869,0.8333333333333333,0.11764705882352941,0.35232195402989974,0.004669529060332614,0.21052631578947367,0.20129870129870128,0.6604316546762591,0.5666666666666665
0.5885416666666666,0.13333333333332575,1,69.5,0.03090507726269316,0.45454545454545453,0.027157513578756794,0.06109876066935664,0.8250000000000002,1.0,0.5272305909617613,0.41428571428571426,0.8958333333333333,0.4356261022927689,0.8958333333333333,0.0,0.07938478683928209,0.9451251714645242,0.42763157894736836,0.41558441558441556,0.4129496402877699,0.2733333333333333
0.22916666666666666,0.7333333333333201,1,51.7,0.922737306843267,0.55098087752955,0.18829209414604708,0.0,0.07499999999999996,0.2595478650150336,0.28505214368482046,0.6005105513955071,0.14583333333333326,0.5335097001763668,0.22916666666666652,0.9659432186761703,0.4205974320997788,0.40842258402318093,0.3947368421052631,0.3831168831168831,0.5389223951044867,0.48618618618618614
0.7083333333333333,0.5999999999999943,1,77.0,0.17218543046357615,0.0,0.06638503319251662,0.6759581330601314,1.0,0.04628879121287222,0.7485515643105446,0.0,0.9791666666666665,0.1992945326278659,1.0,0.0,0.4205974320997788,0.40842258402318093,0.3223684210526315,0.29220779220779214,0.827338129496403,0.4733333333333334
0.65625,0.8666666666666458,1,76.2,0.024282560706401765,0.01818181818181818,0.027157513578756794,0.6759581330601314,0.9750000000000001,0.0,0.6002317497103128,0.014285714285714285,1.0,0.21075837742504402,0.9791666666666665,0.0,0.4205974320997788,0.40842258402318093,0.4539473684210526,0.435064935064935,0.7812949640287771,0.5999999999999999
0.3333333333333333,0.9333333333333087,0,89.0,0.15011037527593818,0.03636363636363636,0.6650573325286664,0.8622915098353462,0.7250000000000001,0.1830887009580571,0.7056778679026651,0.04285714285714286,0.8958333333333333,0.9638447971781304,0.9166666666666665,0.0,0.26934123979693364,0.0028755344891044908,0.06578947368421054,0.06493506493506493,0.9597122302158275,0.82
0.8177083333333333,0.06666666666666288,1,57.0,0.7748344370860927,0.8363636363636363,0.0,0.0,0.548511530398323,1.0,0.1993047508690614,0.6005105513955071,0.6572955920977503,0.4910220042348852,0.6525850747973048,0.411764705882353,0.4205974320997788,0.40842258402318093,0.5131578947368421,0.49350649350649345,0.5389223951044867,0.48618618618618614
0.6875,0.39999999999997726,1,74.2,0.293598233995585,0.21818181818181817,0.2540736270368135,0.41090037578866206,0.875,0.0,0.5619930475086906,0.21428571428571427,0.8958333333333333,0.3615520282186948,0.8958333333333333,0.17647058823529413,0.17820237334431777,0.8950889306541469,0.07236842105263158,0.07142857142857141,0.6330935251798562,0.5533333333333333
0.40104166666666663,1.0,1,69.1,0.38631346578366443,0.55098087752955,0.2771792870954745,0.0,0.4750000000000001,1.0,0.305909617612978,0.6005105513955071,0.6572955920977503,0.4910220042348852,0.5625,0.11764705882352941,0.18745977840288078,0.40842258402318093,0.08552631578947367,0.07142857142857141,0.6230215827338131,0.5466666666666666
0.703125,0.13333333333332575,0,77.2,0.03532008830022075,0.01818181818181818,0.723596861798431,0.6759581330601314,0.5750000000000002,0.0033063422294908732,0.5874855156431055,0.014285714285714285,0.9375,0.7742504409171075,0.9791666666666665,0.0,0.7241284578680498,0.045462241584671825,0.046052631578947366,0.03246753246753246,0.7697841726618707,0.7466666666666667
0.041666666666666664,0.06666666666666288,0,78.6,0.20088300220750552,0.0,0.7477368738684371,0.6759581330601314,0.548511530398323,0.0,0.05330243337195828,0.0,0.6666666666666665,0.06613756613756613,0.6875,0.0,0.4205974320997788,0.026973135428480132,0.10526315789473684,0.11688311688311687,0.8402877697841727,0.7199999999999999
0.5260416666666666,0.39999999999997726,1,73.6,0.293598233995585,0.05454545454545454,0.024743512371756187,0.3350360329139841,0.8999999999999999,0.23309712717910655,0.35457705677867907,0.05714285714285714,0.9166666666666665,0.28924162257495584,0.9166666666666665,0.0,0.34975225315967456,0.8372401235425255,0.5723684210526316,0.551948051948052,0.6892086330935253,0.5333333333333332
0.640625,0.3333333333333144,1,49.2,0.006622516556291391,0.55098087752955,0.5853952926976465,0.005874853565246811,0.548511530398323,1.0,0.21205098493626884,0.6005105513955071,0.6572955920977503,0.3298059964726631,0.6525850747973048,0.9659432186761703,0.004846738892291988,0.40842258402318093,0.8421052631578948,0.8311688311688311,0.3021582733812951,0.28
0.9635416666666666,0.6666666666666572,1,76.3,0.2582781456953642,0.0,0.3741701870850936,0.6759581330601314,0.8999999999999999,0.0,0.697566628041715,0.014285714285714285,0.9166666666666665,0.728395061728395,0.9166666666666665,0.0,0.6710538653827273,0.10806371401230525,0.09210526315789475,0.0909090909090909,0.7539568345323743,0.7266666666666667
0.859375,0.46666666666666856,0,89.0,0.13686534216335539,0.0,0.41581170790585403,0.6759581330601314,0.548511530398323,0.00041329277868635915,0.6384704519119351,0.0,0.9791666666666665,0.7539682539682538,0.9791666666666665,0.0,0.4205974320997788,0.029298100384594853,0.07894736842105263,0.07792207792207792,0.9237410071942448,0.7400000000000001
0.046875,0.0,1,66.6,0.033112582781456956,0.16363636363636364,0.038624019312009664,0.03213336477013074,0.548511530398323,0.08679148352413542,0.4762456546929317,0.15714285714285714,0.5,0.3791887125220458,0.5208333333333333,0.0,0.036783370605056674,0.00027067320223531484,0.20394736842105263,0.1948051948051948,0.5510791366906476,0.36
0.22916666666666666,0.39999999999997726,1,49.4,0.9955849889624724,0.55098087752955,0.15932407966203985,0.0,0.44999999999999996,0.004546220565549951,0.2502896871378911,0.6005105513955071,0.5208333333333333,0.4850088183421516,0.5416666666666665,0.9659432186761703,0.4205974320997788,0.40842258402318093,0.4539473684210526,0.44155844155844154,0.5389223951044867,0.48618618618618614
0.9583333333333333,0.0,0,76.8,0.24944812362030905,0.509090909090909,0.49487024743512387,0.0,0.548511530398323,0.03512988618834053,0.05909617612977984,0.4714285714285714,0.6572955920977503,0.4910220042348852,0.8958333333333333,0.0,0.4205974320997788,0.40842258402318093,0.046052631578947366,0.03896103896103895,0.5389223951044867,0.48618618618618614
0.4270833333333333,0.2666666666666515,0,89.0,0.14348785871964678,0.03636363636363636,0.5413397706698855,0.6759581330601314,0.9250000000000003,0.24756237443312915,0.6558516801853997,0.04285714285714286,0.958333333333333,0.7160493827160492,0.8958333333333333,0.0,0.4205974320997788,0.40842258402318093,0.02631578947368421,0.025974025974025972,0.8532374100719425,0.7266666666666667
0.734375,0.3333333333333144,1,55.3,0.07947019867549669,0.43636363636363634,0.4224502112251057,0.03611818312595448,0.8999999999999999,0.05331476845054033,0.16685979142526075,0.5428571428571428,0.9166666666666665,0.5696649029982362,0.9166666666666665,0.9659432186761703,0.01609257566068351,0.28795699280791326,0.44078947368421045,0.448051948051948,0.19424460431654678,0.2733333333333333
0.4895833333333333,0.8666666666666458,1,52.1,0.36158156310691325,0.07272727272727272,0.0,0.14040522152601156,0.8500000000000001,0.21325907380216133,0.35225955967555045,0.08571428571428572,0.6572955920977503,0.9991181657848321,0.875,0.9659432186761703,0.06715030989948566,0.06780687165987843,0.3947368421052631,0.3766233766233766,0.3323741007194245,0.42666666666666664
0.4270833333333333,0.3333333333333144,0,88.0,0.14348785871964678,0.03636363636363636,0.5214242607121304,0.6759581330601314,0.9250000000000003,0.055794525122658485,0.6628041714947857,0.02857142857142857,0.958333333333333,0.7354497354497354,0.9166666666666665,0.0,0.4205974320997788,0.40842258402318093,0.02631578947368421,0.025974025974025972,0.860431654676259,0.7400000000000001
0.8229166666666666,0.19999999999998863,1,54.0,0.36158156310691325,1.0,0.41762220881110446,0.4753503018118239,0.30000000000000004,0.10084343799947164,0.477404403244496,0.6005105513955071,0.6572955920977503,0.6957671957671956,0.375,0.9659432186761703,0.21216870309211863,0.40842258402318093,0.881578947368421,0.3097608314550463,0.5179856115107915,0.5466666666666666
0.11458333333333333,0.5333333333333314,1,73.4,0.3465783664459161,0.55098087752955,0.4345202172601087,0.48196262620351976,0.9250000000000003,0.0,0.04982618771726535,0.9714285714285714,1.0,0.6940035273368605,1.0,0.0,0.49393195316859856,0.6180102976870412,0.19078947368421054,0.1883116883116883,0.6489208633093525,0.5733333333333334
0.9635416666666666,0.06666666666666288,1,75.2,0.2693156732891832,0.01818181818181818,0.3904646952323477,0.385916184803291,0.875,0.0,0.633835457705678,0.014285714285714285,0.8958333333333333,0.6252204585537918,0.8958333333333333,0.0,0.3530351052845422,0.010653962404926918,0.11184210526315788,0.10389610389610388,0.7035971223021583,0.6333333333333333
0.2864583333333333,0.799999999999983,1,63.6,0.6026490066225165,0.10909090909090909,0.0,0.0,0.875,0.08017879906515367,0.1853997682502897,0.11428571428571428,0.8958333333333333,0.2301587301587301,0.8958333333333333,0.29411764705882354,0.4205974320997788,0.40842258402318093,0.5657894736842105,0.551948051948052,0.22589928057553954,0.019999999999999962
0.11979166666666666,0.7333333333333201,1,77.4,0.17218543046357615,0.0,0.05793602896801449,0.27081588299238263,0.8500000000000001,0.0016531711147454366,0.4194669756662805,0.0,1.0,0.16578483245149908,0.958333333333333,0.0,0.26510349590557225,0.40842258402318093,0.381578947368421,0.34415584415584416,0.8532374100719425,0.6266666666666666
0.40104166666666663,0.6666666666666572,1,68.1,0.4105960264900662,0.55098087752955,0.004224502112251057,0.17446727111962268,0.6000000000000001,1.0,0.253765932792584,0.6005105513955071,0.6458333333333333,0.20899470899470896,0.625,0.11764705882352941,0.1749410138336383,0.40842258402318093,0.09868421052631579,0.0909090909090909,0.5798561151079138,0.4933333333333333
0.96875,0.0,1,67.1,0.41501103752759383,0.5454545454545454,0.09595654797827402,0.04441622443501527,0.548511530398323,0.03306342229490873,0.39165701042873696,0.5142857142857142,1.0,0.4338624338624338,1.0,0.0,0.031287833203277264,0.0007884493893792537,0.21710526315789472,0.21428571428571425,0.5389223951044867,0.3933333333333333
0.6041666666666666,0.0,1,57.4,0.08830022075055188,0.05454545454545454,0.3452021726010864,0.03278817882755501,0.548511530398323,0.19383431320390243,0.27230590961761303,0.05714285714285714,0.6572955920977503,0.5061728395061728,0.5833333333333333,0.9659432186761703,0.0144096013428792,0.060822145192730874,0.31182262215455986,0.3097608314550463,0.44028776978417283,0.45333333333333325
0.6614583333333333,0.5999999999999943,1,64.8,0.3841059602649006,0.55098087752955,0.001207000603500302,0.000638384985404952,0.4750000000000001,0.35667166800632794,0.23522595596755508,0.6005105513955071,0.6572955920977503,0.2266313932980599,0.4166666666666665,0.0,0.0008409523241888279,0.05363902538816641,0.15789473684210525,0.1818181818181818,0.37553956834532387,0.17333333333333328
0.15625,0.5333333333333314,1,87.0,0.16114790286975716,0.03636363636363636,0.5003017501508752,0.6759581330601314,0.548511530398323,0.025624152278554267,0.7184241019698725,0.02857142857142857,0.7916666666666665,0.082010582010582,0.8541666666666665,0.0,0.4205974320997788,0.40842258402318093,0.02631578947368421,0.01948051948051948,0.9266187050359714,0.7400000000000001
0.0625,0.19999999999998863,1,66.8,0.3532008830022075,0.55098087752955,0.0,0.032490423065782224,0.548511530398323,1.0,0.12282734646581693,0.6005105513955071,0.6572955920977503,0.1887125220458553,0.75,0.0,0.0242334093324644,0.004456468386590122,0.14473684210526314,0.1818181818181818,0.3323741007194245,0.21333333333333337
0.7864583333333333,0.06666666666666288,1,72.0,0.4105960264900662,0.0,0.4049487024743513,0.5893882877226856,0.9250000000000003,0.0,0.30822711471610664,0.0,0.9375,0.35978835978835977,0.9375,0.0,0.4307156003686823,0.0002590161925791797,0.4013157894736842,0.422077922077922,0.6633093525179857,0.4999999999999999
0.08333333333333333,0.5333333333333314,1,69.6,0.3973509933774834,0.0,0.43512371756185886,0.04692768655890747,0.875,0.0,0.5179606025492468,0.0,0.8958333333333333,0.48765432098765427,0.8958333333333333,0.0,0.025047962730164852,0.0011570863073786276,0.2236842105263158,0.21428571428571425,0.641726618705036,0.54
0.3802083333333333,0.799999999999983,1,74.1,0.3311258278145695,0.07272727272727272,0.1870850935425468,0.33289418250126684,0.9500000000000002,0.0,0.5492468134414832,0.05714285714285714,0.958333333333333,0.829805996472663,0.958333333333333,0.17647058823529413,0.1223709188717181,0.02740076193929984,0.13815789473684212,0.12987012987012986,0.5194244604316547,0.45999999999999996
0.375,0.19999999999998863,1,59.7,0.004415011037527594,0.32727272727272727,0.40012070006035005,0.04052250543557285,0.548511530398323,0.0,0.4113557358053303,0.35714285714285715,0.10416666666666652,0.43650793650793646,0.04166666666666652,0.9659432186761703,0.018445380042989453,0.2874707610012948,0.28947368421052627,0.29220779220779214,0.27913669064748203,0.22666666666666657
0.9114583333333333,0.5999999999999943,1,74.7,0.024282560706401765,0.05454545454545454,0.08388654194327098,0.5362156426580763,1.0,0.00041329277868635915,0.6326767091541136,0.04285714285714286,1.0,0.5123456790123456,1.0,0.0,0.23208661372458697,0.0487352672931498,0.4078947368421052,0.40259740259740256,0.6517985611510791,0.6466666666666666
0.078125,0.3333333333333144,0,78.9,0.19426048565121412,0.0,0.739891369945685,0.6759581330601314,0.44999999999999996,0.010745612245845339,0.06025492468134415,0.014285714285714285,0.958333333333333,0.7821869488536154,0.958333333333333,0.0,0.4205974320997788,0.04735125359449817,0.046052631578947366,0.04545454545454545,0.8748201438848923,0.7333333333333333
0.7552083333333333,0.5999999999999943,1,76.0,0.37748344370860926,0.0,0.17320458660229332,0.03856931480359833,0.548511530398323,0.0,0.8227114716106605,0.0,0.6572955920977503,0.44356261022927684,0.6525850747973048,0.0,0.018745018583998223,0.005917917935100367,0.006578947368421052,0.006493506493506493,0.6302158273381295,0.5466666666666666
0.13020833333333331,0.13333333333332575,1,51.0,0.7439293598233996,0.8909090909090909,0.27278213639106824,0.0029259269878085,0.548511530398323,1.0,0.137891077636153,0.6005105513955071,0.375,0.4312169312169311,0.375,0.9659432186761703,0.001410083207396113,0.003935745922280347,0.7171052631578947,0.0974025974025974,0.5389223951044867,0.48618618618618603
